stop,2022-02-04 17:00:00,2022-02-11 17:00:00,2022-02-18 17:00:00,0,1,2
5102299,14.965375799377329,14.965375799377329,14.965375799377329,39.372635,53.59367,-38.28405
5102300,14.01647287152032,14.01647287152032,14.01647287152032,36.51176,50.327354,-34.81372
5102301,11.834208018896874,11.834208018896874,11.834208018896874,29.932396,42.815582,-26.832737
5102302,10.422800633379754,10.422800633379754,10.422800633379754,25.677105,37.95724,-21.670935
5102303,9.703443334972222,9.703443334972222,9.703443334972222,23.5083,35.481075,-19.0401
5102304,9.33628273160917,9.33628273160917,9.33628273160917,22.401337,34.217236,-17.697315
5102305,9.27699891812538,9.27699891812538,9.27699891812538,22.222599,34.013165,-17.480507
5102306,8.472550707453415,8.472550707453415,8.472550707453415,19.797247,31.244102,-14.538477
5102307,5.044298399356598,5.044298399356598,5.044298399356598,9.461323,19.443392,-2.0006635
5102308,4.717968705766378,4.717968705766378,4.717968705766378,8.477464,18.320103,-0.8072088
5102598,0.0,3.427704321137951,3.427704321137951,3.1735716,13.184479,7.645052
5102599,0.0,5.42010119519433,5.42010119519433,8.358686,19.639137,2.5285993
5102600,9.129044166906493,9.129044166906493,9.129044166906493,21.776527,33.50388,-16.939404
5102601,9.797042789376649,9.797042789376649,9.797042789376649,23.790493,35.80326,-19.38241
5102602,10.030829703316,10.030829703316,10.030829703316,24.495342,36.608,-20.23742
5102603,11.658930837173807,11.658930837173807,11.658930837173807,29.403948,42.212242,-26.191711
5102604,14.219487267088285,14.219487267088285,14.219487267088285,37.123833,51.026173,-35.556187
5102605,16.199544430822808,16.199544430822808,16.199544430822808,43.09356,57.841923,-42.797653
5102606,18.105345312983445,18.105345312983445,18.105345312983445,48.839405,64.402054,-49.76755
5102607,20.265119318611116,20.265119318611116,20.265119318611116,55.350967,71.83642,-57.666283
5102608,0.0,11.334021155326344,11.334021155326344,23.749378,38.798134,-12.658277
5102609,0.0,12.542117396710974,0.0,10.456072,40.830044,-12.235708
5102611,17.741467322977485,17.741467322977485,17.741467322977485,47.742348,63.149513,-48.436787
5102612,8.273985488157878,8.273985488157878,8.273985488157878,19.19859,30.560604,-13.812283
5102613,8.168759890544765,8.168759890544765,8.168759890544765,18.881342,30.198397,-13.42745
5102614,8.012958777903677,8.012958777903677,8.012958777903677,18.411613,29.662098,-12.857655
5102615,6.9238216230713885,6.9238216230713885,6.9238216230713885,15.127945,25.913074,-8.87446
5102616,6.66266080646889,6.66266080646889,6.66266080646889,14.340565,25.01411,-7.9193416
5102617,4.401017549560761,0.0,4.401017549560761,1.8362838,3.6317177,10.416807
5102618,0.0,0.0,4.176164216843914,-0.27370954,2.7065535,15.273651
5102619,0.0,0.0,3.925386483462781,-0.60237026,2.6689258,15.344133
5102620,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5102621,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5102622,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5102623,3.3435053608753726,0.0,0.0,-4.367752,2.7571642,12.805565
5102624,3.311718604537373,0.0,0.0,-4.3808627,2.7507262,12.840187
5102625,3.299778682837617,0.0,0.0,-4.385787,2.748307,12.853192
5102626,3.2184791042184395,0.0,0.0,-4.419322,2.7318401,12.941745
5102627,3.087218741990326,0.0,0.0,-4.4734635,2.7052534,13.084715
5102628,3.052396059814508,3.052396059814508,0.0,-0.5444906,12.128878,6.1419997
5102629,2.961447901762979,2.961447901762979,0.0,-0.6994996,11.829464,6.449054
5102630,2.91580525949917,2.91580525949917,0.0,-0.7772908,11.679201,6.6031504
5102631,2.840787661067682,2.840787661067682,0.0,-0.905148,11.432232,6.8564215
5102632,2.8223717033265165,2.8223717033265165,0.0,-0.9365351,11.371604,6.9185967
5102633,2.803425498570605,2.803425498570605,0.0,-0.9688263,11.309231,6.982562
5102634,2.809179278403629,2.809179278403629,0.0,-0.9590192,11.328174,6.963135
5102635,2.8002591487180992,2.8002591487180992,0.0,-0.97422266,11.298804,6.993252
5102636,2.7491330803898446,2.7491330803898446,0.0,-1.0613599,11.130491,7.1658616
5102637,3.0894193370498018,0.0,3.0894193370498018,-0.42365682,3.1692536,12.214041
5102985,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5102986,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5102987,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5102988,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5102989,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5102990,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5102991,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5102992,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5102993,0.0,0.0,3.0882094807154057,-1.6995494,2.5433102,15.579419
5102994,0.0,0.0,3.1520166402806304,-1.6159253,2.5528843,15.561487
5102995,3.5547819733408383,3.5547819733408383,3.5547819733408383,4.9705415,14.316186,3.4468005
5102996,3.7261206502686446,3.7261206502686446,3.7261206502686446,5.4871154,14.905969,2.8201795
5102997,4.025140815678431,4.025140815678431,4.025140815678431,6.388638,15.935253,1.7266024
5102998,4.464013567091818,4.464013567091818,4.464013567091818,7.7118077,17.44594,0.12155646
5102999,4.579954231226639,4.579954231226639,4.579954231226639,8.061359,17.84503,-0.3024629
5103000,4.629568836479273,4.629568836479273,4.629568836479273,8.210944,18.015812,-0.4839123
5103001,4.619262753176556,4.619262753176556,4.619262753176556,8.179871,17.980337,-0.44622192
5103002,6.373053272713249,6.373053272713249,6.373053272713249,13.467419,24.017225,-6.8601885
5103003,36.55489871038721,36.55489871038721,36.55489871038721,104.46344,127.909004,-117.24131
5103004,15.491300843428794,15.491300843428794,15.491300843428794,40.95826,55.404003,-40.207462
5103005,15.310709769647524,15.310709769647524,15.310709769647524,40.413788,54.782375,-39.547005
5103006,5.302318053151681,5.302318053151681,5.302318053151681,10.239233,20.331547,-2.9442925
5103007,5.3073192117754,5.3073192117754,5.3073192117754,10.254311,20.348759,-2.962583
5103008,5.2698708937834375,5.2698708937834375,5.2698708937834375,10.141407,20.219854,-2.825627
5103009,5.035727626422024,5.035727626422024,5.035727626422024,9.435481,19.413889,-1.9693178
5103010,4.610218802038897,4.610218802038897,4.610218802038897,8.152606,17.949207,-0.41314638
5103011,4.465138536668337,4.465138536668337,4.465138536668337,7.7151985,17.44981,0.11744104
5103012,4.404329336217446,4.404329336217446,4.404329336217446,7.5318646,17.240494,0.3398338
5103013,3.780317168765,3.780317168765,3.780317168765,5.650513,15.092523,2.6219728
5103014,3.526711430253573,3.526711430253573,3.526711430253573,4.8859115,14.2195635,3.54946
5103015,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5103016,1.8385022084776972,1.8385022084776972,1.8385022084776972,-0.2039144,8.408419,9.723582
5103017,0.0,1.6235847079451595,1.6235847079451595,-1.5215621,7.339774,12.27801
5103018,0.0,0.0,1.6341273858666463,-3.6052241,2.325131,15.988088
5103019,0.0,0.0,1.6239441476707408,-3.6185703,2.3236032,15.99095
5103385,0.0,0.0,1.6357781649059937,-3.6030612,2.325379,15.987624
5103386,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5103387,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5103388,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5103389,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5103390,3.096056196440228,3.096056196440228,3.096056196440228,3.5875175,12.737164,5.1244526
5103391,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5103392,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5103393,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5103394,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5103395,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5103396,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5103397,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5103398,0.0,5.881175277137639,0.0,1.8509216,20.250406,2.9974642
5103399,0.0,6.109576545064866,0.0,2.1459904,20.956074,2.4751263
5103400,26.35360309556456,26.35360309556456,26.35360309556456,73.7073,92.79416,-79.93309
5103401,25.59004828553316,25.59004828553316,25.59004828553316,71.40523,90.16585,-77.140625
5103402,24.894838781898446,24.894838781898446,24.894838781898446,69.309235,87.77281,-74.598114
5103403,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5103404,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5103405,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5103406,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5103407,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5103408,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5103409,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5103410,2.976605366153492,0.0,2.976605366153492,-0.61804056,3.1294758,12.368625
5103411,2.9250808866472844,0.0,2.9250808866472844,-0.70681983,3.1113083,12.439228
5103412,2.8323279508069,0.0,2.8323279508069,-0.8666371,3.0786047,12.566323
5103413,2.7085513959566674,0.0,2.7085513959566674,-1.0799093,3.034961,12.735931
5103414,2.68928391967367,0.0,2.68928391967367,-1.1131077,3.0281675,12.762332
5103415,0.0,0.0,2.4416632764234487,-2.5468926,2.4462986,15.761131
5103416,0.0,0.0,2.3511743464390835,-2.6654854,2.4327211,15.786562
5103417,0.0,0.0,2.340937658724223,-2.6789012,2.4311857,15.78944
5103418,0.0,0.0,2.326833699572169,-2.6973855,2.4290693,15.793404
5103419,0.0,0.0,2.0924450170102964,-3.0045676,2.3939,15.859278
5103420,0.0,0.0,2.0149660494355865,-3.1061091,2.3822746,15.881054
5103881,4.140738747051012,0.0,4.140738747051012,1.3878121,3.5399451,10.773458
5103883,2.7978751233501544,0.0,2.7978751233501544,-0.9260007,3.0664563,12.613533
5103884,3.6786666446012073,0.0,3.6786666446012073,0.5916418,3.3770194,11.406618
5103885,4.2838705704118745,4.2838705704118745,4.2838705704118745,7.16869,16.82585,0.7803752
5103886,4.692956726922293,0.0,4.692956726922293,2.3393078,3.7346544,10.016772
5103887,0.0,0.0,7.318257626921508,3.844222,3.178011,14.390571
5103888,0.0,0.0,7.334575692982919,3.8656087,3.18046,14.385984
5103889,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5103890,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5103891,25.823308828871617,25.823308828871617,25.823308828871617,72.1085,90.96879,-77.99371
5103892,0.0,15.496870091978115,15.496870091978115,34.58299,52.284283,-23.348423
5103893,29.557252195892374,29.557252195892374,29.557252195892374,83.36605,103.821754,-91.6495
5103894,24.164685690841416,24.164685690841416,24.164685690841416,67.10787,85.259476,-71.92778
5103895,21.2974654816267,21.2974654816267,21.2974654816267,58.46341,75.38995,-61.441784
5103896,20.054786633157608,20.054786633157608,20.054786633157608,54.716827,71.11241,-56.89706
5103897,8.182962570965158,8.182962570965158,8.182962570965158,18.92416,30.247284,-13.479392
5103898,8.194083256402038,8.194083256402038,8.194083256402038,18.957687,30.28556,-13.520063
5103899,5.804459836568942,5.804459836568942,5.804459836568942,11.753153,22.060017,-4.7807274
5103900,0.0,5.130761633359205,5.130761633359205,7.605693,18.70178,3.2716193
5103901,0.0,0.0,4.810583172272025,0.5577414,2.8017457,15.095346
5103902,0.0,0.0,4.101290247313647,-0.37183666,2.6953185,15.294695
5103903,0.0,0.0,3.869858376672249,-0.6751437,2.6605933,15.359737
5103904,0.0,0.0,3.6738724983190334,-0.9319968,2.6311862,15.41482
5103905,0.0,0.0,3.592363604462019,-1.038821,2.6189568,15.437727
5104136,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5104137,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5104138,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5104139,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5104140,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5104141,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5104142,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5104143,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5104144,0.0,0.0,1.5786084337281665,-3.6779861,2.3168006,16.003693
5104145,0.0,0.0,1.522772706575631,-3.751163,2.3084228,16.019384
5104146,0.0,0.0,1.4906405349036589,-3.7932744,2.3036013,16.028416
5104147,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5104148,0.0,0.0,1.705104688886898,-3.5122042,2.335781,15.96814
5104149,0.0,0.0,1.7247256022806574,-3.4864893,2.3387249,15.962625
5104150,0.0,0.0,1.6809235156152824,-3.543895,2.3321524,15.974936
5104151,0.0,0.0,1.64671865850732,-3.5887227,2.3270206,15.984549
5104152,0.0,0.0,1.685532817481728,-3.537854,2.3328443,15.973639
5104153,0.0,0.0,1.6996542257027532,-3.5193477,2.3349633,15.969672
5104154,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5104155,0.0,1.7084743075470334,0.0,-3.5397153,7.3584366,12.540181
5104156,0.0,1.688512468699843,0.0,-3.5655031,7.296763,12.585832
5104684,1.868687345919253,1.868687345919253,0.0,-2.5619526,8.231934,10.138382
5104685,1.970973814556772,1.970973814556772,0.0,-2.3876207,8.568676,9.793046
5104686,2.095167019871786,0.0,2.095167019871786,-2.1367974,2.8186843,13.576427
5104687,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5104688,2.6622463763427247,2.6622463763427247,2.6622463763427247,2.2796137,11.243906,6.7109833
5104689,2.6740325953381507,2.6740325953381507,2.6740325953381507,2.3151484,11.284477,6.6678786
5104690,2.7504141708142766,2.7504141708142766,2.7504141708142766,2.5454323,11.547397,6.388536
5104691,2.7532483352088954,2.7532483352088954,2.7532483352088954,2.5539775,11.557153,6.378172
5104692,0.0,2.954264500349735,2.954264500349735,1.9414673,11.650703,8.86084
5104693,0.0,3.051356063924547,3.051356063924547,2.1941433,11.965244,8.611511
5104694,0.0,0.0,4.584249777110845,0.2611153,2.7677848,15.15896
5104695,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5104696,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5104697,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5104698,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5104699,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5104700,0.0,18.30332939880129,18.30332939880129,41.886658,61.37622,-30.555382
5104701,25.86484589209807,25.86484589209807,25.86484589209807,72.23372,91.11176,-78.14563
5104702,26.02514976251173,26.02514976251173,26.02514976251173,72.71703,91.66356,-78.73189
5104703,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5104704,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5104705,5.1276366165428735,0.0,5.1276366165428735,3.0882802,3.88792,9.421148
5104706,5.108581781248807,5.108581781248807,5.108581781248807,9.655132,19.664667,-2.23576
5104707,4.496382244867648,4.496382244867648,4.496382244867648,7.809395,17.557358,0.003176678
5104708,4.3536221674526026,4.3536221674526026,4.3536221674526026,7.378985,17.06595,0.52528006
5104709,4.205020626846095,4.205020626846095,4.205020626846095,6.930961,16.554434,1.068746
5104710,3.419168029451809,3.419168029451809,3.419168029451809,4.561676,13.849378,3.9427676
5104711,3.006789303387764,3.006789303387764,3.006789303387764,3.3183846,12.42989,5.45092
5104712,2.906215531213387,2.906215531213387,2.906215531213387,3.0151615,12.083694,5.818739
5104713,2.9001789249706333,2.9001789249706333,2.9001789249706333,2.9969618,12.062916,5.840816
5104714,0.0,2.789857171904997,2.789857171904997,1.5136056,11.118082,9.283036
5104715,0.0,2.751590603529765,2.751590603529765,1.4140177,10.994112,9.381305
5104716,0.0,2.5576168365876364,2.5576168365876364,0.90921116,10.3657055,9.879428
5104717,0.0,2.289850061213161,2.289850061213161,0.21236086,9.498236,10.567049
5104718,0.0,2.2066036351714837,2.2066036351714837,-0.004283428,9.228547,10.780825
5104719,0.0,0.0,2.254400257181913,-2.792314,2.4182,15.813761
5105271,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105272,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105273,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105274,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105275,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105276,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105277,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105278,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105279,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105280,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105281,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105282,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105283,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105284,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105285,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105286,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105287,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105288,17.657354140339123,17.657354140339123,17.657354140339123,47.488747,62.859974,-48.129166
5105289,11.733005951672782,11.733005951672782,11.733005951672782,29.627277,42.467224,-26.462618
5105290,8.843521637590865,8.843521637590865,8.843521637590865,20.915699,32.521057,-15.895191
5105291,7.0671017924536175,7.0671017924536175,7.0671017924536175,15.559925,26.406275,-9.398464
5105292,6.421633645029398,6.421633645029398,6.421633645029398,13.613886,24.184448,-7.037857
5105293,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105294,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105295,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105296,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105297,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105298,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105299,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105300,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105301,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105303,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105304,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105913,4.183287182026476,4.183287182026476,4.183287182026476,6.8654385,16.479624,1.1482288
5105914,2.73155117626246,0.0,0.0,-4.6201673,2.6332126,13.472114
5105915,4.530294800429601,0.0,4.530294800429601,2.0590343,3.6773002,10.239662
5105916,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5105917,6.811173487406723,6.811173487406723,6.811173487406723,14.788321,25.525318,-8.462482
5105918,8.75147646221137,8.75147646221137,8.75147646221137,20.63819,32.20422,-15.558563
5105919,10.852830249850584,10.852830249850584,10.852830249850584,26.973614,39.437485,-23.24364
5106842,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5106843,7.458894248558498,7.458894248558498,0.0,6.9657507,26.635727,-8.735018
5106844,10.519757262409884,10.519757262409884,10.519757262409884,25.969425,38.290985,-22.025524
5106845,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5106846,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5106847,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5107623,0.0,2.132736457976512,0.0,-2.9916182,8.669236,11.569918
5107624,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5107625,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5107626,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5107627,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5107628,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5107629,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5107630,0.0,6.686181528851165,6.686181528851165,11.6536,23.740788,-0.72267866
5107631,6.761153693476942,6.761153693476942,6.761153693476942,14.637513,25.35314,-8.279549
5107632,6.763112950095057,6.763112950095057,6.763112950095057,14.643422,25.359886,-8.286716
5107633,6.73979287766389,6.73979287766389,6.73979287766389,14.573112,25.279613,-8.201429
5107634,24.01191487529016,24.01191487529016,24.01191487529016,66.64728,84.73361,-71.36908
5107635,9.746215824522086,0.0,0.0,-1.726798,4.054034,5.831643
5107636,27.889245489966,27.889245489966,27.889245489966,78.33714,98.08014,-85.54926
5107637,8.862539173410575,0.0,0.0,-2.0912905,3.875043,6.794156
5107638,6.395530131745199,6.395530131745199,6.395530131745199,13.535186,24.094595,-6.9423914
5107639,6.180504828598419,6.180504828598419,6.180504828598419,12.886901,23.354435,-6.1560006
5107640,5.789513388054719,5.789513388054719,5.789513388054719,11.708091,22.00857,-4.7260656
5107641,2.387533532796418,2.387533532796418,2.387533532796418,1.4513738,10.298291,7.7156634
5107642,2.2180467833412805,2.2180467833412805,2.2180467833412805,0.9403844,9.714884,8.335512
5107643,0.0,2.2157889485610545,2.2157889485610545,0.019620419,9.258305,10.757238
5107644,0.0,2.1318481634534097,0.0,-2.9927669,8.6664915,11.571949
5107912,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5107913,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5107914,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5107915,0.0,0.0,4.626408744192474,0.31636763,2.7741106,15.147111
5107916,0.0,7.572318923691388,7.572318923691388,13.959728,26.611557,-2.9982696
5107917,4.603521744870139,4.603521744870139,0.0,2.0991793,17.235415,0.9051602
5107918,2.9952504201131487,2.9952504201131487,0.0,-0.64188766,11.940746,6.3349314
5107919,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5107920,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5108198,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5108199,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5108200,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5108201,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5108202,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5108203,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5108204,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5108205,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5108206,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5108207,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5108208,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5108209,2.3776229314009103,2.3776229314009103,2.3776229314009103,1.4214942,10.264177,7.7519083
5108210,2.3215257635383035,2.3215257635383035,2.3215257635383035,1.2523661,10.07108,7.9570675
5108211,2.2742010483710144,2.2742010483710144,2.2742010483710144,1.1096857,9.908179,8.130145
5108212,2.23167251558395,0.0,2.23167251558395,-1.9015925,2.866816,13.3893795
5108213,2.047619203969889,0.0,2.047619203969889,-2.218725,2.8019192,13.641581
5108214,1.9650368661922448,0.0,0.0,-4.9363346,2.4779553,14.307011
5108215,1.903589334447383,0.0,0.0,-4.96168,2.4655092,14.37394
5108216,1.7985032665111802,0.0,0.0,-5.0050254,2.4442244,14.488403
5108217,1.7274074639485308,0.0,0.0,-5.0343504,2.4298236,14.565842
5108218,1.6271997189372986,0.0,0.0,-5.075684,2.4095268,14.674989
5108486,35.876488463620426,35.876488463620426,35.876488463620426,102.41808,125.57378,-114.76022
5108487,34.014270944057714,34.014270944057714,34.014270944057714,96.803635,119.16365,-107.94972
5108488,33.52497687983875,33.52497687983875,33.52497687983875,95.32846,117.47942,-106.16026
5108489,30.70711184494107,30.70711184494107,30.70711184494107,86.832794,107.77978,-95.85477
5108490,29.915473741149192,29.915473741149192,29.915473741149192,84.44606,105.05481,-92.959595
5108491,25.700356218542478,25.700356218542478,25.700356218542478,71.7378,90.54555,-77.544044
5108902,13.780103379102329,13.780103379102329,13.780103379102329,35.799126,49.51373,-33.949265
5108903,34.098512962114135,34.098512962114135,34.098512962114135,97.057625,119.45364,-108.257805
5108904,9.581685183880298,9.581685183880298,0.0,10.583743,33.624264,-15.901881
5108905,21.04704160740701,21.04704160740701,21.04704160740701,57.708405,74.52794,-60.525932
5108906,10.21985372268568,10.21985372268568,10.21985372268568,25.065233,37.25866,-20.928715
5108908,27.573445579946103,27.573445579946103,27.573445579946103,77.385025,96.993095,-84.39432
5108909,10.1593377207975,10.1593377207975,10.1593377207975,24.882788,37.050354,-20.707396
5108910,28.340773468211328,28.340773468211328,28.340773468211328,79.69847,99.63438,-87.20059
5108912,25.775298268054744,25.775298268054744,25.775298268054744,71.96374,90.80353,-77.81813
5108913,14.467776017442135,14.467776017442135,14.467776017442135,37.872406,51.880833,-36.46423
5108914,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5108915,4.371042529593082,0.0,4.371042529593082,1.7846357,3.621149,10.457881
5108916,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5108917,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5108918,0.0,0.0,0.0,-5.746862,2.0799372,16.447357
5108919,0.0,8.224288899038434,8.224288899038434,15.656449,28.723705,-4.6725206
5108920,0.0,0.0,7.58854662928652,4.1984553,3.2185664,14.314604
5108921,0.0,8.516472257629497,8.516472257629497,16.416843,29.670277,-5.422844
5108922,6.4958617813653,6.4958617813653,6.4958617813653,13.83768,24.439955,-7.309324
5108923,10.913164249312636,10.913164249312636,10.913164249312636,27.155516,39.64517,-23.464293
5108924,0.0,0.0,6.982731601217576,3.4044933,3.127668,14.48487
5108925,5.15487346744716,5.15487346744716,5.15487346744716,9.794698,19.82401,-2.4050584
