stop,2022-02-25 15:00:00,2022-02-25 15:10:00,2022-02-25 15:20:00,2022-02-25 15:30:00,2022-02-25 15:40:00,2022-02-25 15:50:00,2022-02-25 16:00:00,2022-02-25 16:10:00,2022-02-25 16:20:00,2022-02-25 16:30:00,2022-02-25 16:40:00,2022-02-25 16:50:00,0,1,2,3,4,5,6,7,8,9,10,11
5103892,15.496870091978115,15.496870091978115,15.496870091978115,15.496870091978115,15.496870091978115,15.496870091978115,15.496870091978115,15.496870091978115,15.496870091978115,15.496870091978115,15.496870091978115,15.496870091978115,-19.643333,85.57553,-27.326408,-311.8416,122.10368,-30.841381,171.56879,-20.779066,-19.47789,-24.647758,-156.38457,173.51534
5103893,29.557252195892374,29.557252195892374,29.557252195892374,29.557252195892374,29.557252195892374,29.557252195892374,29.557252195892374,29.557252195892374,29.557252195892374,29.557252195892374,29.557252195892374,29.557252195892374,-14.342514,190.61972,-55.85222,-601.3781,217.78166,-63.024807,316.77988,-47.256752,-22.261078,-81.96161,-309.38715,343.47586
5103894,24.164685690841416,0.0,24.164685690841416,24.164685690841416,24.164685690841416,24.164685690841416,24.164685690841416,24.164685690841416,24.164685690841416,24.164685690841416,24.164685690841416,24.164685690841416,-60.72486,116.46928,-71.653275,-472.84488,118.346756,-47.318207,348.2887,-120.57951,-28.968498,-114.09203,-191.84149,328.46045
5103895,21.2974654816267,0.0,21.2974654816267,21.2974654816267,21.2974654816267,21.2974654816267,21.2974654816267,21.2974654816267,21.2974654816267,21.2974654816267,21.2974654816267,21.2974654816267,-56.54357,99.06642,-62.663265,-415.87698,106.28017,-41.154366,308.33023,-105.27519,-27.478432,-95.98395,-167.62541,287.84906
5103896,20.054786633157608,0.0,20.054786633157608,20.054786633157608,20.054786633157608,20.054786633157608,20.054786633157608,20.054786633157608,20.054786633157608,20.054786633157608,20.054786633157608,20.054786633157608,-54.7314,91.523895,-58.766903,-391.18655,101.0504,-38.482903,291.01184,-98.6422,-26.832626,-88.13573,-157.12996,270.24765
5103897,8.182962570965158,0.0,0.0,8.182962570965158,8.182962570965158,8.182962570965158,8.182962570965158,8.182962570965158,0.0,0.0,8.182962570965158,0.0,-62.52803,25.015446,-13.289064,-99.09912,35.418633,-5.4870586,64.160965,16.8707,-72.69306,9.58374,1.8716092,30.807272
5103898,8.194083256402038,0.0,0.0,8.194083256402038,8.194083256402038,8.194083256402038,8.194083256402038,8.194083256402038,0.0,0.0,8.194083256402038,0.0,-62.57837,25.090487,-13.312711,-99.24369,35.444138,-5.500807,64.2325,16.882206,-72.769554,9.544412,1.8575029,30.867899
5103899,5.804459836568942,0.0,0.0,0.0,0.0,5.804459836568942,5.804459836568942,5.804459836568942,0.0,0.0,0.0,5.804459836568942,-16.4687,17.595676,-16.448496,-92.92181,34.605164,-14.981829,57.735596,-12.258979,-25.894709,43.767952,51.154755,21.585957
5103900,5.130761633359205,0.0,0.0,0.0,0.0,5.130761633359205,5.130761633359205,0.0,5.130761633359205,0.0,0.0,5.130761633359205,-6.723297,1.3946552,-20.09047,-45.876667,13.54454,-12.1853,76.73319,-14.468273,5.4485245,35.255264,-7.2927876,31.095692
5103901,4.810583172272025,0.0,0.0,0.0,0.0,4.810583172272025,4.810583172272025,4.810583172272025,4.810583172272025,0.0,0.0,4.810583172272025,-16.89264,3.1231604,-13.703637,-68.61025,32.90351,-13.696974,69.46542,-14.617399,-19.121704,31.598751,19.906136,23.189499
5103902,4.101290247313647,0.0,0.0,0.0,0.0,4.101290247313647,4.101290247313647,4.101290247313647,4.101290247313647,0.0,0.0,4.101290247313647,-18.159643,-1.7902308,-11.076556,-57.421318,30.50713,-10.994761,60.922028,-11.223059,-18.721933,32.61948,18.777218,17.73424
5103903,3.869858376672249,0.0,0.0,0.0,0.0,3.869858376672249,3.869858376672249,3.869858376672249,3.869858376672249,0.0,0.0,3.869858376672249,-18.573048,-3.3933992,-10.219379,-53.770523,29.725222,-10.113068,58.134438,-10.115536,-18.591496,32.95253,18.408869,15.9542675
5103904,3.6738724983190334,3.6738724983190334,3.6738724983190334,0.0,0.0,3.6738724983190334,3.6738724983190334,3.6738724983190334,3.6738724983190334,0.0,0.0,3.6738724983190334,-4.70421,-0.83064175,-2.5510845,-77.72775,41.441383,-2.163724,37.901264,13.74916,-5.470505,39.666565,4.1326914,14.447741
5103905,3.592363604462019,3.592363604462019,3.592363604462019,0.0,0.0,3.592363604462019,0.0,3.592363604462019,3.592363604462019,0.0,0.0,3.592363604462019,-3.7097054,-17.577496,8.62309,-61.195385,55.814213,-8.968779,19.503077,14.449657,-14.781391,42.443,-7.1036854,-2.0676064
5104136,0.0,2.0450261197645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.732529,-27.3348,6.376913,5.795659,21.96027,4.345408,4.142435,15.4683895,-15.752398,43.100986,7.267898,-18.055056
5104137,0.0,1.9806467156440788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.85068,-27.425016,6.305668,5.8422503,21.793121,4.354368,4.3747573,15.245988,-15.773112,42.95682,7.424725,-17.921394
5104138,0.0,1.91263338213984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.975506,-27.520327,6.2304025,5.8914695,21.616535,4.3638353,4.620192,15.011034,-15.7949915,42.80452,7.590404,-17.78019
5104139,0.0,0.0,1.8454371961574587,0.0,0.0,0.0,0.0,0.0,1.8454371961574587,0.0,0.0,0.0,-21.30064,-33.229797,5.261174,-2.2310462,18.603691,7.709582,16.739437,11.283115,-8.493489,33.29621,0.29847717,-7.037344
5104140,0.0,0.0,1.7546325616138574,0.0,0.0,0.0,0.0,0.0,1.7546325616138574,0.0,0.0,0.0,-21.506569,-33.080746,5.2047176,-1.7632704,18.507595,7.558053,16.482723,11.141438,-8.883039,33.55333,0.88652706,-7.3705573
5104141,0.0,0.0,1.6943474140691137,0.0,0.0,0.0,0.0,0.0,1.6943474140691137,0.0,0.0,0.0,-21.643286,-32.981792,5.1672373,-1.4527144,18.443796,7.4574537,16.31229,11.047379,-9.141662,33.724022,1.2769356,-7.5917797
5104142,0.0,0.0,1.6152908915290098,0.0,0.0,0.0,0.0,1.6152908915290098,1.6152908915290098,1.6152908915290098,0.0,0.0,-21.527296,-34.262543,5.4286795,-11.216926,25.047882,2.562812,17.009275,5.1785545,-15.500484,32.146046,10.336487,-2.9855251
5104143,0.0,0.0,1.560003881689104,0.0,0.0,0.0,0.0,0.0,1.560003881689104,0.0,0.0,0.0,-21.947952,-32.76127,5.083711,-0.76065207,18.30162,7.2332697,15.932485,10.8377695,-9.717993,34.104416,2.146946,-8.084759
5104144,0.0,0.0,1.5786084337281665,0.0,0.0,0.0,0.0,0.0,1.5786084337281665,0.0,0.0,0.0,-21.905762,-32.79181,5.0952787,-0.8564911,18.32131,7.264316,15.985084,10.8667965,-9.63818,34.051735,2.0264616,-8.016489
5104145,0.0,0.0,1.522772706575631,0.0,0.0,0.0,0.0,0.0,1.522772706575631,0.0,0.0,0.0,-22.032383,-32.700157,5.060564,-0.5688586,18.262222,7.1711416,15.827229,10.779679,-9.877712,34.209835,2.3880548,-8.22138
5104146,0.0,0.0,1.4906405349036589,0.0,0.0,1.4906405349036589,0.0,0.0,1.4906405349036589,0.0,0.0,0.0,-19.246487,-32.165928,8.143095,-1.1235027,22.0579,6.5749526,14.814692,12.9528885,-9.126137,38.287346,-1.6375799,-10.477999
5104147,1.5649930321901429,0.0,1.5649930321901429,0.0,0.0,1.5649930321901429,0.0,0.0,1.5649930321901429,0.0,0.0,0.0,-13.983464,-32.176273,4.026142,-11.637729,22.317974,0.016528606,16.300688,13.50494,-10.174465,37.409607,0.10672283,-5.2710557
5104148,1.705104688886898,0.0,0.0,1.705104688886898,0.0,0.0,1.705104688886898,0.0,0.0,1.705104688886898,0.0,0.0,-23.040707,-26.158136,-3.8836637,-6.4558997,5.9404573,-0.85446167,28.270882,1.3970513,-12.79816,34.934673,16.967972,8.027843
5104149,1.7247256022806574,0.0,0.0,1.7247256022806574,0.0,0.0,1.7247256022806574,0.0,0.0,1.7247256022806574,0.0,0.0,-23.012573,-26.111618,-3.9756916,-6.6139092,5.817213,-0.917572,28.46361,1.3164239,-12.756592,34.8934,17.022266,8.279127
5104150,1.6809235156152824,0.0,0.0,1.6809235156152824,0.0,0.0,1.6809235156152824,0.0,0.0,1.6809235156152824,0.0,0.0,-23.075382,-26.215467,-3.770246,-6.261164,6.092347,-0.77668047,28.033356,1.4964194,-12.849386,34.985542,16.901056,7.718156
5104151,1.64671865850732,0.0,0.0,1.64671865850732,0.0,0.0,1.64671865850732,0.0,0.0,1.64671865850732,0.0,0.0,-23.124432,-26.29656,-3.6098137,-5.985705,6.3071966,-0.6666622,27.697372,1.6369758,-12.921848,35.057495,16.806404,7.280096
5104152,1.685532817481728,0.0,0.0,1.685532817481728,0.0,0.0,1.685532817481728,0.0,0.0,1.685532817481728,0.0,0.0,-23.068773,-26.204538,-3.7918653,-6.2982817,6.0633945,-0.79150724,28.078632,1.477478,-12.8396225,34.975845,16.91381,7.7771854
5104153,0.0,0.0,0.0,1.6996542257027532,0.0,0.0,1.6996542257027532,0.0,0.0,1.6996542257027532,0.0,0.0,-28.426414,-26.266293,0.83137274,4.5519366,5.985156,6.3911786,26.781841,1.066329,-11.276576,35.886723,14.30621,2.4835176
5104154,0.0,1.6912197713101669,0.0,1.6912197713101669,0.0,0.0,1.6912197713101669,0.0,0.0,1.6912197713101669,0.0,0.0,-25.307936,-23.915842,2.7192287,3.3415437,10.429057,6.147048,20.60313,6.945113,-10.757912,39.686947,10.176225,-1.1085567
5104155,0.0,1.7084743075470334,0.0,1.7084743075470334,0.0,0.0,1.7084743075470334,0.0,0.0,1.7084743075470334,0.0,0.0,-25.306122,-23.851727,2.7050006,3.3014092,10.3655815,6.162525,20.695776,6.9302316,-10.700243,39.698837,10.155073,-0.97897816
5104156,0.0,1.688512468699843,0.0,1.688512468699843,0.0,0.0,1.688512468699843,0.0,0.0,1.688512468699843,0.0,0.0,-25.30822,-23.925903,2.7214613,3.3478436,10.439017,6.1446214,20.588593,6.9474483,-10.766959,39.68508,10.179545,-1.1288872
5104684,0.0,1.868687345919253,0.0,1.868687345919253,0.0,0.0,1.868687345919253,0.0,0.0,0.0,0.0,0.0,-29.12637,-20.187218,4.1078224,4.576425,9.48407,10.821261,19.248732,12.826469,-12.21528,40.394157,10.1619835,-7.422923
5104685,0.0,0.0,0.0,1.970973814556772,0.0,0.0,1.970973814556772,0.0,0.0,0.0,0.0,0.0,-32.942963,-22.40112,1.9263413,5.8550415,3.9744797,11.434477,26.78418,6.259762,-12.619803,36.083054,14.84897,-2.9813194
5104686,0.0,0.0,0.0,2.095167019871786,0.0,0.0,2.095167019871786,0.0,0.0,0.0,0.0,0.0,-33.41285,-21.909666,1.7885063,5.7655296,3.1757383,11.863234,27.745853,6.1246643,-12.380955,35.9294,15.012761,-2.299038
5104687,0.0,0.0,3.191608665525886,0.0,3.191608665525886,0.0,0.0,0.0,3.191608665525886,0.0,3.191608665525886,0.0,-30.869308,-30.197868,1.7804834,-8.941485,26.979757,11.425283,17.761967,15.780054,-14.437703,17.938408,-29.817625,-4.5440474
5104688,0.0,0.0,0.0,2.6622463763427247,0.0,0.0,2.6622463763427247,0.0,0.0,0.0,0.0,0.0,-35.558403,-19.665646,1.1591384,5.3568115,-0.47140312,13.820972,32.136967,5.5077977,-11.290352,35.227814,15.760658,0.8163309
5104689,0.0,0.0,0.0,2.6740325953381507,0.0,0.0,2.6740325953381507,0.0,0.0,0.0,0.0,0.0,-35.602997,-19.619003,1.1460574,5.3483143,-0.5472069,13.861663,32.228233,5.494976,-11.267685,35.213226,15.776203,0.8810816
5104690,0.0,0.0,0.0,2.7504141708142766,0.0,0.0,2.7504141708142766,0.0,0.0,0.0,0.0,0.0,-35.89199,-19.31675,1.0612864,5.293264,-1.0384521,14.125355,32.81968,5.41189,-11.120789,35.118725,15.87694,1.3006992
5104691,0.0,0.0,0.0,2.7532483352088954,0.0,0.0,2.7532483352088954,0.0,0.0,0.0,0.0,0.0,-35.90271,-19.305534,1.0581396,5.291221,-1.0566788,14.135142,32.84163,5.408806,-11.115337,35.11522,15.880677,1.3162708
5104692,0.0,0.0,0.0,2.954264500349735,0.0,0.0,2.954264500349735,0.0,0.0,0.0,0.0,0.0,-36.663258,-18.510082,0.8350444,5.146339,-2.3495016,14.829113,34.39817,5.1901426,-10.728744,34.866524,16.145786,2.4205961
5104693,0.0,0.0,0.0,3.051356063924547,0.0,0.0,0.0,3.051356063924547,0.0,0.0,0.0,0.0,-41.502003,-29.450174,13.186144,0.9932518,21.857983,7.6316037,17.990936,4.780341,-32.964207,34.67767,23.055449,-13.7791
5104694,0.0,0.0,0.0,0.0,4.584249777110845,0.0,0.0,4.584249777110845,0.0,0.0,0.0,0.0,-49.554253,-26.326244,-4.951803,-13.238827,40.731144,5.8998485,17.186077,-0.32835245,-46.80462,34.46049,17.87859,-18.217274
5104695,0.0,0.0,0.0,0.0,5.898109675860749,0.0,0.0,5.898109675860749,0.0,0.0,0.0,0.0,-56.452362,-25.215845,-7.5500355,-19.118326,47.63267,6.263776,18.809364,-2.831008,-55.5157,33.296577,19.491888,-19.48062
5104696,0.0,0.0,6.591321760726628,0.0,6.591321760726628,0.0,6.591321760726628,6.591321760726628,0.0,0.0,6.591321760726628,0.0,-53.138683,13.023043,-13.191537,-98.58692,34.98045,30.757816,25.79578,28.05354,-34.549454,1.0260067,15.604031,16.983166
5104697,0.0,0.0,0.0,6.822389061003843,6.822389061003843,0.0,0.0,6.822389061003843,0.0,0.0,6.822389061003843,0.0,-88.27557,-17.318272,15.168819,-6.291417,43.152836,14.481882,20.0359,5.425234,-78.47345,5.246149,-9.3310375,-18.97156
5104698,0.0,0.0,0.0,6.984265386485988,6.984265386485988,0.0,0.0,6.984265386485988,0.0,0.0,6.984265386485988,0.0,-89.7654,-17.012613,15.431125,-6.613325,43.781662,14.715642,20.237902,5.3545628,-79.94603,4.456621,-9.84309,-19.094044
5104699,0.0,0.0,12.957743253012818,12.957743253012818,12.957743253012818,12.957743253012818,12.957743253012818,12.957743253012818,12.957743253012818,12.957743253012818,12.957743253012818,12.957743253012818,-85.38157,47.721676,-0.7631388,-166.5913,71.26257,31.879345,181.16138,-63.452557,-11.4561615,-36.143135,-117.3671,127.988434
5104700,18.30332939880129,18.30332939880129,18.30332939880129,18.30332939880129,18.30332939880129,18.30332939880129,18.30332939880129,18.30332939880129,18.30332939880129,18.30332939880129,18.30332939880129,18.30332939880129,-18.585281,106.542404,-33.020164,-369.63324,141.20105,-37.265213,200.55298,-26.064028,-20.033405,-36.08764,-186.92397,207.43953
5104701,25.86484589209807,25.86484589209807,25.86484589209807,25.86484589209807,25.86484589209807,25.86484589209807,25.86484589209807,25.86484589209807,25.86484589209807,25.86484589209807,25.86484589209807,25.86484589209807,-15.73455,163.034,-48.361042,-525.3427,192.65558,-54.573124,278.6458,-40.303444,-21.53019,-66.91037,-269.20697,298.84235
5104702,0.0,26.02514976251173,26.02514976251173,26.02514976251173,26.02514976251173,26.02514976251173,26.02514976251173,26.02514976251173,26.02514976251173,26.02514976251173,26.02514976251173,26.02514976251173,-98.020485,162.77345,23.11903,-360.7636,193.90665,55.73695,258.32104,-46.012325,1.913414,-53.161606,-311.47742,216.95415
5104703,0.0,0.0,0.0,0.0,0.0,6.86671659619241,0.0,0.0,0.0,0.0,0.0,0.0,-12.316668,-27.982578,18.405682,3.9581013,34.29235,2.13067,7.276342,18.645733,-12.313203,56.88572,-7.25333,-23.66135
5104704,0.0,0.0,0.0,0.0,0.0,6.110159571454364,0.0,0.0,0.0,0.0,0.0,0.0,-13.767602,-28.226954,16.83104,4.3236165,32.34864,2.406044,7.7441387,17.5173,-12.764621,54.862404,-5.104558,-22.575876
5104705,0.0,0.0,0.0,0.0,0.0,0.0,5.1276366165428735,0.0,0.0,0.0,0.0,0.0,-27.563377,-7.226675,-11.6248255,-13.630354,-4.649729,14.558529,36.947872,7.234622,-3.4667273,34.522293,28.545067,8.869413
5104706,0.0,0.0,0.0,0.0,0.0,5.108581781248807,5.108581781248807,5.108581781248807,5.108581781248807,5.108581781248807,0.0,0.0,-15.635107,-16.801003,-0.7754359,-40.59109,31.162758,-4.6022058,57.465412,-9.573961,-14.036733,30.531822,14.897911,25.079872
5104707,0.0,0.0,0.0,0.0,0.0,0.0,4.496382244867648,0.0,0.0,0.0,0.0,0.0,-27.307604,-10.054951,-9.68727,-11.056658,-2.0274715,13.33625,33.81776,7.3785543,-5.060198,35.014633,26.538952,6.0774784
5104708,0.0,0.0,0.0,0.0,0.0,0.0,4.3536221674526026,0.0,0.0,0.0,0.0,0.0,-27.249762,-10.694574,-9.249086,-10.474607,-1.4344368,13.059829,33.109875,7.4111056,-5.4205647,35.12598,26.085266,5.4460745
5104709,0.0,0.0,0.0,0.0,0.0,0.0,4.205020626846095,0.0,0.0,0.0,0.0,0.0,-27.189548,-11.360371,-8.792973,-9.868742,-0.8171425,12.772095,32.373024,7.4449887,-5.795679,35.24188,25.61301,4.7888346
5104710,0.0,0.0,0.0,0.0,0.0,0.0,3.419168029451809,0.0,0.0,0.0,0.0,0.0,-26.871138,-14.881308,-6.3808966,-6.66473,2.4473228,11.250473,28.47633,7.624172,-7.779399,35.854797,23.11559,1.313137
5104711,0.0,0.0,0.0,0.0,0.0,0.0,3.006789303387764,0.0,0.0,0.0,0.0,0.0,-26.704048,-16.728935,-5.1151505,-4.983413,4.160363,10.451996,26.431526,7.718199,-8.820363,36.176434,21.805056,-0.51074505
5104712,0.0,0.0,0.0,0.0,0.0,0.0,2.906215531213387,0.0,0.0,0.0,0.0,0.0,-26.6633,-17.179544,-4.806453,-4.573365,4.5781507,10.257259,25.932823,7.741131,-9.074241,36.25487,21.485435,-0.95556736
5104713,0.0,0.0,0.0,0.0,0.0,0.0,2.9001789249706333,0.0,0.0,0.0,0.0,0.0,-26.660852,-17.206593,-4.7879243,-4.548753,4.6032276,10.245569,25.90289,7.7425065,-9.0894785,36.259583,21.466251,-0.9822645
5104714,0.0,0.0,0.0,0.0,0.0,0.0,2.789857171904997,0.0,0.0,0.0,0.0,0.0,-26.61615,-17.700878,-4.4493055,-4.0989566,5.061507,10.031958,25.355854,7.767662,-9.367964,36.345627,21.11565,-1.4701996
5104715,0.0,0.0,0.0,0.0,0.0,0.0,2.751590603529765,0.0,0.0,0.0,0.0,0.0,-26.600647,-17.872328,-4.3318505,-3.9429398,5.2204704,9.957863,25.166107,7.7763863,-9.46456,36.375473,20.994041,-1.6394472
5104716,0.0,0.0,0.0,0.0,0.0,0.0,2.5576168365876364,0.0,0.0,0.0,0.0,0.0,-26.522053,-18.741407,-3.7364743,-3.1520877,6.026244,9.582279,24.204277,7.820615,-9.954205,36.52676,20.377594,-2.4973602
5104717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.289850061213161,0.0,0.0,0.0,0.0,-29.769058,-28.439281,6.434988,-5.124487,25.77335,3.4109912,9.999751,7.6533976,-27.456562,36.68402,24.615807,-16.238775
5104718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2066036351714837,0.0,0.0,0.0,0.0,-29.613338,-28.503317,6.350602,-4.6736875,25.4417,3.4553103,10.0550995,7.6806774,-27.054981,36.75083,24.166235,-16.150452
5104719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.254400257181913,0.0,0.0,0.0,0.0,-29.702747,-28.46655,6.3990536,-4.9325185,25.632118,3.429865,10.023321,7.6650133,-27.285553,36.712475,24.42436,-16.201164
5105271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2728608483788757,0.0,0.0,0.0,0.0,-29.73728,-28.45235,6.4177656,-5.032486,25.705666,3.4200363,10.011046,7.658965,-27.374607,36.69766,24.524057,-16.22075
5105272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.485748,-30.200571,4.11381,7.275611,16.650698,4.6300416,11.522181,8.40378,-16.410372,38.521553,12.24954,-13.8092785
5105273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.485748,-30.200571,4.11381,7.275611,16.650698,4.6300416,11.522181,8.40378,-16.410372,38.521553,12.24954,-13.8092785
5105274,0.0,1.901423298959746,0.0,0.0,0.0,1.901423298959746,0.0,1.901423298959746,0.0,0.0,0.0,0.0,-21.906235,-25.45934,12.102914,-5.315724,34.04766,2.661046,2.2207756,17.185251,-23.836502,46.33869,12.485863,-22.502377
5105275,0.0,2.126541700989426,0.0,0.0,0.0,0.0,2.126541700989426,2.126541700989426,0.0,0.0,0.0,0.0,-26.422386,-16.05712,2.0956044,-14.449232,21.810207,7.3195114,12.979008,14.568245,-20.616552,39.918457,25.31176,-11.075179
5105276,0.0,2.20892846160968,0.0,0.0,0.0,0.0,2.20892846160968,2.20892846160968,0.0,0.0,0.0,0.0,-26.458673,-15.509172,2.0174136,-15.290897,22.010094,7.4237065,13.035448,14.80707,-20.779507,39.972572,25.817818,-10.969254
5105277,0.0,0.0,2.239858474456147,0.0,0.0,0.0,2.239858474456147,0.0,2.239858474456147,0.0,0.0,0.0,-21.313719,-23.841753,-1.3685662,-13.39504,9.71663,12.704733,28.96098,11.387796,-1.147378,30.43245,4.8624306,4.3165293
5105278,0.0,0.0,2.281577881214945,0.0,0.0,0.0,2.281577881214945,0.0,2.281577881214945,0.0,0.0,0.0,-21.23601,-23.723312,-1.4706813,-13.780053,9.587475,12.855133,29.285793,11.443377,-0.8630905,30.281784,4.7248363,4.6541405
5105279,0.0,0.0,2.403862042775589,0.0,0.0,0.0,2.403862042775589,0.0,2.403862042775589,0.0,0.0,0.0,-21.008244,-23.376156,-1.7699878,-14.908557,9.208913,13.295967,30.23786,11.606287,-0.029813766,29.840162,4.321539,5.643712
5105280,3.12988266487308,0.0,3.12988266487308,0.0,0.0,0.0,3.12988266487308,0.0,3.12988266487308,0.0,0.0,0.0,-9.7526455,-21.139664,-12.182605,-41.79858,6.942054,2.6028438,38.53386,13.2237835,2.0942535,25.486118,6.8009167,21.600183
5105281,3.982296147188376,0.0,3.982296147188376,0.0,0.0,0.0,3.982296147188376,0.0,3.982296147188376,0.0,0.0,3.982296147188376,-10.456436,-8.294942,-19.842794,-58.492836,7.086792,1.3897576,59.59645,-4.1938066,11.001013,23.390648,2.9563313,35.026554
5105282,4.095231416530915,0.0,4.095231416530915,0.0,0.0,0.0,4.095231416530915,0.0,4.095231416530915,0.0,0.0,4.095231416530915,-10.030218,-7.67371,-20.522194,-60.357983,6.815565,1.2978632,60.95981,-4.551068,11.778379,22.961555,2.6927834,36.411503
5105283,4.138547592109839,0.0,4.138547592109839,0.0,0.0,0.0,4.138547592109839,0.0,4.138547592109839,0.0,0.0,4.138547592109839,-9.866741,-7.435443,-20.78277,-61.073353,6.71154,1.26262,61.48272,-4.6880927,12.076539,22.796968,2.5917015,36.942696
5105284,4.459452026629476,0.0,4.459452026629476,0.0,0.0,0.0,4.459452026629476,0.0,4.459452026629476,0.0,0.0,4.459452026629476,-8.655636,-5.670225,-22.71326,-66.37317,5.9408474,1.0015128,65.35668,-5.7032437,14.285424,21.577679,1.842823,40.87803
5105285,4.769032321038528,0.0,4.769032321038528,0.0,0.0,0.0,4.769032321038528,0.0,4.769032321038528,0.0,0.0,4.769032321038528,-7.48727,-3.9672995,-24.57563,-71.48595,5.197359,0.74961233,69.09393,-6.6825695,16.416363,20.401413,1.1203804,44.67449
5105286,6.92401030972955,0.0,6.92401030972955,0.0,0.0,0.0,6.92401030972955,0.0,6.92401030972955,0.0,0.0,6.92401030972955,0.6456871,7.8867035,-37.539497,-107.07587,0.02195263,-1.0038319,95.10883,-13.4996195,31.249752,12.213484,-3.9085445,71.10148
5105287,7.937949668551961,0.0,7.937949668551961,0.0,0.0,0.0,7.937949668551961,0.0,7.937949668551961,0.0,0.0,7.937949668551961,4.4723215,13.464134,-43.63913,-123.82127,-2.4131322,-1.8288507,107.349106,-16.707119,38.229008,8.36098,-6.274702,83.53566
5105288,17.657354140339123,17.657354140339123,0.0,17.657354140339123,17.657354140339123,17.657354140339123,17.657354140339123,17.657354140339123,17.657354140339123,17.657354140339123,0.0,17.657354140339123,-44.610126,79.96058,-74.46611,-223.74557,107.104416,-66.6994,265.01526,-115.14689,-43.811676,37.57763,-111.084496,178.25894
5105289,11.733005951672782,11.733005951672782,0.0,11.733005951672782,11.733005951672782,11.733005951672782,11.733005951672782,11.733005951672782,0.0,0.0,11.733005951672782,11.733005951672782,-71.76272,95.98564,-17.347532,-163.54741,82.24039,-13.45668,85.039345,5.8910475,-81.941795,27.589218,-38.167286,36.948956
5105290,8.843521637590865,0.0,8.843521637590865,8.843521637590865,8.843521637590865,0.0,8.843521637590865,8.843521637590865,0.0,0.0,8.843521637590865,8.843521637590865,-75.56032,46.70466,-33.33033,-169.51683,27.242077,14.016061,93.20679,-12.593054,-45.45262,-17.49324,8.837679,73.859955
5105291,7.0671017924536175,0.0,7.0671017924536175,7.0671017924536175,7.0671017924536175,0.0,7.0671017924536175,7.0671017924536175,7.0671017924536175,0.0,7.0671017924536175,0.0,-55.003323,3.6028376,-21.231049,-117.58488,22.18187,10.257956,81.33217,16.201698,-38.917164,-25.380703,-22.407806,60.79588
5105292,6.421633645029398,0.0,6.421633645029398,6.421633645029398,6.421633645029398,0.0,6.421633645029398,0.0,6.421633645029398,0.0,6.421633645029398,0.0,-40.295284,-4.423914,-25.425686,-71.40611,-3.9067926,13.16263,79.2256,17.59385,-5.8836985,-14.391087,-53.922245,60.795135
5105293,5.460719824629588,0.0,5.460719824629588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.460719824629588,0.0,-0.23430634,-23.166412,2.2701788,-68.95325,25.802393,-9.032625,-5.8646164,37.46431,-13.942856,13.532193,-0.5273342,10.389038
5105294,0.0,0.0,4.548082233197788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.548082233197788,0.0,-18.84515,-24.596842,15.126794,-26.875021,24.300888,12.592382,-6.800032,31.662577,-10.252766,20.225502,-5.4741764,-8.304366
5105295,0.0,0.0,3.972005396379087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.972005396379087,0.0,-19.68627,-25.306631,13.731848,-22.54938,23.331888,11.583843,-4.4792733,28.716534,-11.032709,22.54295,-3.2292252,-9.001638
5105296,0.0,0.0,3.9771122957178457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9771122957178457,0.0,-19.678814,-25.300337,13.744215,-22.587723,23.340479,11.592785,-4.4998465,28.74265,-11.025797,22.522398,-3.2491283,-8.995457
5105297,0.0,0.0,3.7137326470829057,0.0,3.7137326470829057,0.0,0.0,0.0,0.0,0.0,3.7137326470829057,0.0,-32.614662,-25.342728,1.9977957,-17.118177,27.609856,14.1374445,3.6186645,21.538757,-18.090004,23.27218,-17.718517,-8.94498
5105298,0.0,0.0,3.6517003097300607,0.0,3.6517003097300607,0.0,0.0,0.0,0.0,0.0,3.6517003097300607,0.0,-32.495586,-25.42387,2.0331388,-16.71071,27.4268,13.978638,3.7506828,21.319355,-18.061949,23.526901,-17.217945,-9.026232
5105299,0.0,0.0,3.5924330863026777,0.0,3.5924330863026777,0.0,0.0,0.0,0.0,0.0,3.5924330863026777,0.0,-32.381813,-25.501396,2.0669072,-16.321415,27.251904,13.826911,3.8768125,21.109737,-18.035145,23.770267,-16.739685,-9.103859
5105300,0.0,0.0,3.568629163216262,0.0,3.568629163216262,0.0,0.0,0.0,0.0,0.0,3.568629163216262,0.0,-32.33612,-25.532536,2.080473,-16.16506,27.181662,13.765972,3.9274726,21.025545,-18.024378,23.868008,-16.547604,-9.135038
